class,ExtractionTurbine,Sink,BackpressureTurbine,Sink
label,extr_turbine,electrical_demand,bp_turbine,heat_demand
source,extr_turbine,electrical_balance,bp_turbine,heat_balance
target,electrical_balance,electrical_demand,electrical_balance,heat_demand
attribute,max,variable_costs,max,actual_value
,0.97,-47.95,0.99,0.2257156899
,0.97,-53.96,0.99,0.2118903917
,0.97,-55.93,0.99,0.1900615357
,0.97,-54.17,0.99,0.1728708271
,0.97,-54.58,0.99,0.1582270583
,0.97,-53.64,0.99,0.1478533779
,0.97,-50.98,0.99,0.142336437
,0.97,-52.03,0.99,0.140784323
,0.97,-50.97,0.99,0.1427002269
,0.97,-48.87,0.99,0.1486978514
,0.97,-48.01,0.99,0.1615089486
,0.97,-49.92,0.99,0.1753960241
,0.97,-53.04,0.99,0.1839696401
,0.97,-57.46,0.99,0.1761773446
,0.97,-58.48,0.99,0.1596703393
,0.97,-52.36,0.99,0.1281490191
,0.97,-48.04,0.99,0.0919349314
,0.97,-43.03,0.99,0.0866685749
,0.97,-29.03,0.99,0.0805337788
,0.97,-29.68,0.99,0.0831244629
,0.97,-21.84,0.99,0.0879323558
,0.97,-13.79,0.99,0.1022871201
,0.97,-20.6,0.99,0.139037883
,0.97,-37.66,0.99,0.1858856502
,0.97,-46.43,0.99,0.2054020934
,0.97,-53.06,0.99,0.192821022
,0.97,-55.16,0.99,0.1729566842
,0.97,-55.02,0.99,0.1573130772
,0.97,-55.34,0.99,0.1439871948
,0.97,-55.69,0.99,0.134547108
,0.97,-53.13,0.99,0.129526672
,0.97,-52.09,0.99,0.1281142426
,0.97,-51.03,0.99,0.1298577221
,0.97,-47.95,0.99,0.135315582
,0.97,-47.75,0.99,0.1469737268
,0.97,-48.06,0.99,0.1596110157
,0.97,-49.79,0.99,0.1674130372
,0.97,-52.04,0.99,0.1603220202
,0.97,-51.96,0.99,0.1453005856
,0.97,-46.36,0.99,0.1166160704
,0.97,-43.56,0.99,0.0836611198
,0.97,-36.32,0.99,0.0788687163
,0.97,-43.47,0.99,0.0538141503
,0.97,-40.07,0.99,0.0553032878
,0.97,-31.75,0.99,0.0626212235
,0.97,-20.37,0.99,0.0820826905
,0.97,-19.95,0.99,0.12390263
,0.97,-39.32,0.99,0.1611823392
,0.97,-47.97,0.99,0.1532717522
,0.97,-52.97,0.99,0.1375690516
,0.97,-53.15,0.99,0.1225801372
,0.97,-52.25,0.99,0.1100161205
,0.97,-52.42,0.99,0.1011127481
,0.97,-54.21,0.99,0.0924416957
,0.97,-53.51,0.99,0.0867902778
,0.97,-52.78,0.99,0.0822506091
,0.97,-51.03,0.99,0.0839998252
,0.97,-51.01,0.99,0.0909398146
,0.97,-49.99,0.99,0.105885826
,0.97,-48.68,0.99,0.1200432426
,0.97,-50.17,0.99,0.1293459711
,0.97,-52.08,0.99,0.1238183065
,0.97,-53.94,0.99,0.107159249
,0.97,-47.59,0.99,0.0778050237
,0.97,-44.06,0.99,0.058068255
,0.97,-34.96,0.99,0.0545742128
,0.97,-39.96,0.99,0.0425276927
,0.97,-33.06,0.99,0.0437045129
,0.97,-31.92,0.99,0.0494876558
,0.97,-31.91,0.99,0.0648674636
,0.97,-30,0.99,0.0979164948
,0.97,-35.09,0.99,0.1273775196
,0.97,-50.94,0.99,0.1211260224
,0.97,-57.32,0.99,0.1087166539
,0.97,-61.12,0.99,0.0968713689
,0.97,-63.21,0.99,0.0869424071
,0.97,-64.43,0.99,0.0799063416
,0.97,-66.11,0.99,0.0730538716
,0.97,-62.7,0.99,0.0685877272
,0.97,-60.96,0.99,0.0650001646
,0.97,-57.23,0.99,0.0663825171
,0.97,-54.97,0.99,0.0718669805
,0.97,-52.55,0.99,0.0836783605
,0.97,-54.01,0.99,0.0948665379
,0.97,-55.74,0.99,0.1022182024
,0.97,-57.31,0.99,0.0978498565
,0.97,-58.18,0.99,0.0846847081
,0.97,-50.24,0.99,0.0614869531
,0.97,-47.11,0.99,0.0458895827
,0.97,-44.5,0.99,0.0431283471
,0.97,-30.05,0.99,0.0425276927
,0.97,-23.57,0.99,0.0437045129
,0.97,-14.01,0.99,0.0494876558
,0.97,-13.23,0.99,0.0648674636
,0.97,-19.99,0.99,0.0979164948
,0.97,-23.5,0.99,0.1273775196
,0.97,-24.91,0.99,0.1211260224
,0.97,-25.92,0.99,0.1087166539
,0.97,-36.9,0.99,0.0968713689
,0.97,-39.02,0.99,0.0869424071
,0.97,-35.15,0.99,0.0799063416
,0.97,-35.13,0.99,0.0730538716
,0.97,-33.05,0.99,0.0685877272
,0.97,-30.17,0.99,0.0650001646
,0.97,-28.26,0.99,0.0663825171
,0.97,-26.67,0.99,0.0718669805
,0.97,-37.11,0.99,0.0836783605
,0.97,-42.68,0.99,0.0948665379
,0.97,-46,0.99,0.1022182024
,0.97,-47.8,0.99,0.0978498565
,0.97,-52.95,0.99,0.0846847081
,0.97,-49.88,0.99,0.0614869531
,0.97,-49.5,0.99,0.0458895827
,0.97,-48.27,0.99,0.0431283471
,0.97,-39.68,0.99,0.038063422
,0.97,-35.83,0.99,0.0380385314
,0.97,-33.07,0.99,0.0434964082
,0.97,-30.01,0.99,0.0564526365
,0.97,-29.61,0.99,0.0761936982
,0.97,-30.07,0.99,0.0967692037
,0.97,-30.84,0.99,0.0918694386
,0.97,-36.66,0.99,0.0821528187
,0.97,-37.99,0.99,0.0762173577
,0.97,-47.89,0.99,0.0690002102
,0.97,-48.07,0.99,0.0640920623
,0.97,-48.5,0.99,0.0562430112
,0.97,-47.96,0.99,0.0528264399
,0.97,-39.97,0.99,0.0496717223
,0.97,-35.86,0.99,0.0489072787
,0.97,-35.82,0.99,0.0522653492
,0.97,-36.93,0.99,0.0613177638
,0.97,-40.59,0.99,0.0683730977
,0.97,-46.59,0.99,0.0760515999
,0.97,-49.76,0.99,0.074334865
,0.97,-51.48,0.99,0.0651754444
,0.97,-48.46,0.99,0.0515563703
,0.97,-47.83,0.99,0.0430107203
,0.97,-37.93,0.99,0.0398219102
,0.97,-42.96,0.99,0.0538141503
,0.97,-41.08,0.99,0.0553032878
,0.97,-36.61,0.99,0.0626212235
,0.97,-32.78,0.99,0.0820826905
,0.97,-36.32,0.99,0.12390263
,0.97,-40.43,0.99,0.1611823392
,0.97,-50.96,0.99,0.1532717522
,0.97,-53.97,0.99,0.1375690516
,0.97,-56.72,0.99,0.1225801372
,0.97,-57.79,0.99,0.1100161205
,0.97,-56.22,0.99,0.1011127481
,0.97,-56.23,0.99,0.0924416957
,0.97,-53.9,0.99,0.0867902778
,0.97,-52.01,0.99,0.0822506091
,0.97,-49.96,0.99,0.0839998252
,0.97,-49.32,0.99,0.0909398146
,0.97,-49.05,0.99,0.105885826
,0.97,-49.08,0.99,0.1200432426
,0.97,-50.55,0.99,0.1293459711
,0.97,-51.95,0.99,0.1238183065
,0.97,-52.94,0.99,0.107159249
,0.97,-48.62,0.99,0.0778050237
,0.97,-47.78,0.99,0.058068255
,0.97,-45.07,0.99,0.0545742128
,0.97,-28.76,0.99,0.0601640494
,0.97,-24.93,0.99,0.0618289003
,0.97,-17.93,0.99,0.0700103293
,0.97,-8.91,0.99,0.0917681877
,0.97,-24.25,0.99,0.1385227473
,0.97,-41,0.99,0.180201344
,0.97,-48.41,0.99,0.1713573329
,0.97,-50.23,0.99,0.1538017634
,0.97,-50.53,0.99,0.1370442046
,0.97,-51.62,0.99,0.1229976738
,0.97,-53.02,0.99,0.1130437316
,0.97,-54.4,0.99,0.1033495226
,0.97,-52.49,0.99,0.0970312553
,0.97,-52.41,0.99,0.0919559201
,0.97,-51.57,0.99,0.0939115381
,0.97,-50.26,0.99,0.1016704243
,0.97,-48.69,0.99,0.1183800176
,0.97,-48.72,0.99,0.1342079644
,0.97,-51.86,0.99,0.1446083854
,0.97,-53.23,0.99,0.1384284739
,0.97,-55.93,0.99,0.1198037005
,0.97,-50.28,0.99,0.0869857697
,0.97,-46.26,0.99,0.0649201249
,0.97,-40.04,0.99,0.0610137968
,0.97,-26.61,0.99,0.0479210266
,0.97,-24.69,0.99,0.0492470904
,0.97,-20.71,0.99,0.0557636477
,0.97,-9.83,0.99,0.0730939126
,0.97,-13.01,0.99,0.1103342002
,0.97,-25.01,0.99,0.1435314527
,0.97,-47.59,0.99,0.1364871447
,0.97,-51.48,0.99,0.1225040282
,0.97,-53.74,0.99,0.109156532
,0.97,-49.31,0.99,0.0979683859
,0.97,-49.61,0.99,0.0900400111
,0.97,-51.72,0.99,0.0823185154
,0.97,-49.81,0.99,0.0772859776
,0.97,-49.37,0.99,0.0732434426
,0.97,-48.93,0.99,0.0748011041
,0.97,-48.31,0.99,0.0809811036
,0.97,-47.56,0.99,0.094290395
,0.97,-47.12,0.99,0.1068974497
,0.97,-49.41,0.99,0.1151814474
,0.97,-49.51,0.99,0.1102591108
,0.97,-55.81,0.99,0.095424367
,0.97,-49.84,0.99,0.069284688
,0.97,-47.06,0.99,0.0517092694
,0.97,-41.9,0.99,0.0485978556
,0.97,-20.1,0.99,0.0538141503
,0.97,-20.06,0.99,0.0553032878
,0.97,-1.55,0.99,0.0626212235
,0.97,-18.95,0.99,0.0820826905
,0.97,-19.33,0.99,0.12390263
,0.97,-31.5,0.99,0.1611823392
,0.97,-42.51,0.99,0.1532717522
,0.97,-44.93,0.99,0.1375690516
,0.97,-49.51,0.99,0.1225801372
,0.97,-49.57,0.99,0.1100161205
,0.97,-50.01,0.99,0.1011127481
,0.97,-51.58,0.99,0.0924416957
,0.97,-49.49,0.99,0.0867902778
,0.97,-49.59,0.99,0.0822506091
,0.97,-49.52,0.99,0.0839998252
,0.97,-47.97,0.99,0.0909398146
,0.97,-47.16,0.99,0.105885826
,0.97,-48.09,0.99,0.1200432426
,0.97,-47.99,0.99,0.1293459711
,0.97,-48,0.99,0.1238183065
,0.97,-47.65,0.99,0.107159249
,0.97,-43.89,0.99,0.0778050237
,0.97,-39.86,0.99,0.058068255
,0.97,-26.49,0.99,0.0545742128
,0.97,-19.18,0.99,0.0538141503
,0.97,-13.39,0.99,0.0553032878
,0.97,-20.05,0.99,0.0626212235
,0.97,-23.04,0.99,0.0820826905
,0.97,-24.99,0.99,0.12390263
,0.97,-34.05,0.99,0.1611823392
,0.97,-53.58,0.99,0.1532717522
,0.97,-57.47,0.99,0.1375690516
,0.97,-57.65,0.99,0.1225801372
,0.97,-58.59,0.99,0.1100161205
,0.97,-57.69,0.99,0.1011127481
,0.97,-58.62,0.99,0.0924416957
,0.97,-53.94,0.99,0.0867902778
,0.97,-51.28,0.99,0.0822506091
,0.97,-49.72,0.99,0.0839998252
,0.97,-47.9,0.99,0.0909398146
,0.97,-47.18,0.99,0.105885826
,0.97,-47.12,0.99,0.1200432426
,0.97,-49.55,0.99,0.1293459711
,0.97,-53.36,0.99,0.1238183065
,0.97,-54.95,0.99,0.107159249
,0.97,-46.76,0.99,0.0778050237
,0.97,-38.89,0.99,0.058068255
,0.97,-22.88,0.99,0.0545742128
,0.97,-42.53,0.99,0.0425276927
,0.97,-39.33,0.99,0.0437045129
,0.97,-35.04,0.99,0.0494876558
,0.97,-28,0.99,0.0648674636
,0.97,-24.93,0.99,0.0979164948
,0.97,-25.01,0.99,0.1273775196
,0.97,-19.06,0.99,0.1211260224
,0.97,-22.91,0.99,0.1087166539
,0.97,-36.74,0.99,0.0968713689
,0.97,-40.94,0.99,0.0869424071
,0.97,-49.77,0.99,0.0799063416
,0.97,-50.62,0.99,0.0730538716
,0.97,-50.72,0.99,0.0685877272
,0.97,-48.94,0.99,0.0650001646
,0.97,-40.47,0.99,0.0663825171
,0.97,-37.07,0.99,0.0718669805
,0.97,-36.72,0.99,0.0836783605
,0.97,-39.33,0.99,0.0948665379
,0.97,-48.67,0.99,0.1022182024
,0.97,-49.4,0.99,0.0978498565
,0.97,-52.98,0.99,0.0846847081
,0.97,-49.86,0.99,0.0614869531
,0.97,-47.95,0.99,0.0458895827
,0.97,-36.98,0.99,0.0431283471
,0.97,-48.16,0.99,0.038063422
,0.97,-45.05,0.99,0.0380385314
,0.97,-41.05,0.99,0.0434964082
,0.97,-39.71,0.99,0.0564526365
,0.97,-36.92,0.99,0.0761936982
,0.97,-38.63,0.99,0.0967692037
,0.97,-40.6,0.99,0.0918694386
,0.97,-41.97,0.99,0.0821528187
,0.97,-49.71,0.99,0.0762173577
,0.97,-50.74,0.99,0.0690002102
,0.97,-51.37,0.99,0.0640920623
,0.97,-52.03,0.99,0.0562430112
,0.97,-51.19,0.99,0.0528264399
,0.97,-50.69,0.99,0.0496717223
,0.97,-45.42,0.99,0.0489072787
,0.97,-44.48,0.99,0.0522653492
,0.97,-43.98,0.99,0.0613177638
,0.97,-45.05,0.99,0.0683730977
,0.97,-49.07,0.99,0.0760515999
,0.97,-50.22,0.99,0.074334865
,0.97,-50.97,0.99,0.0651754444
,0.97,-43.99,0.99,0.0515563703
,0.97,-40.58,0.99,0.0430107203
,0.97,-37.07,0.99,0.0398219102
,0.97,-39.24,0.99,0.0376604445
,0.97,-37.21,0.99,0.038702579
,0.97,-37.07,0.99,0.0438238475
,0.97,-29.19,0.99,0.057443453
,0.97,-36.42,0.99,0.0867100585
,0.97,-38.82,0.99,0.1127993011
,0.97,-45.59,0.99,0.1072632809
,0.97,-54.09,0.99,0.0962741511
,0.97,-55.11,0.99,0.0857845461
,0.97,-55.33,0.99,0.0769919432
,0.97,-57.04,0.99,0.0707611477
,0.97,-58.01,0.99,0.0646929354
,0.97,-55.36,0.99,0.0607379364
,0.97,-53.21,0.99,0.0575609665
,0.97,-51.5,0.99,0.0587851102
,0.97,-50.46,0.99,0.0636418827
,0.97,-48.74,0.99,0.0741014631
,0.97,-49.39,0.99,0.0840091658
,0.97,-49.84,0.99,0.0905194403
,0.97,-50.98,0.99,0.0866510469
,0.97,-52.43,0.99,0.0749926354
,0.97,-50.09,0.99,0.0544498382
,0.97,-49.75,0.99,0.0406375699
,0.97,-48.02,0.99,0.0381923547
,0.97,-36.95,0.99,0.0376604445
,0.97,-32,0.99,0.038702579
,0.97,-32.59,0.99,0.0438238475
,0.97,-24.99,0.99,0.057443453
,0.97,-29,0.99,0.0867100585
,0.97,-41.39,0.99,0.1127993011
,0.97,-50.58,0.99,0.1072632809
,0.97,-55.33,0.99,0.0962741511
,0.97,-52.68,0.99,0.0857845461
,0.97,-52.83,0.99,0.0769919432
,0.97,-54.42,0.99,0.0707611477
,0.97,-55.09,0.99,0.0646929354
,0.97,-53,0.99,0.0607379364
,0.97,-53.39,0.99,0.0575609665
,0.97,-52.59,0.99,0.0587851102
,0.97,-50.75,0.99,0.0636418827
,0.97,-50.03,0.99,0.0741014631
,0.97,-50.25,0.99,0.0840091658
,0.97,-50.45,0.99,0.0905194403
,0.97,-51.17,0.99,0.0866510469
,0.97,-55.92,0.99,0.0749926354
,0.97,-51.19,0.99,0.0544498382
,0.97,-48.27,0.99,0.0406375699
,0.97,-44.37,0.99,0.0381923547
,0.97,-33.16,0.99,0.0376604445
,0.97,-29.98,0.99,0.038702579
,0.97,-27.36,0.99,0.0438238475
,0.97,-25.08,0.99,0.057443453
,0.97,-33.13,0.99,0.0867100585
,0.97,-27.62,0.99,0.1127993011
,0.97,-41.02,0.99,0.1072632809
,0.97,-48.65,0.99,0.0962741511
,0.97,-54.98,0.99,0.0857845461
,0.97,-53.89,0.99,0.0769919432
,0.97,-54.99,0.99,0.0707611477
,0.97,-56.14,0.99,0.0646929354
,0.97,-54.79,0.99,0.0607379364
,0.97,-52.72,0.99,0.0575609665
,0.97,-52.7,0.99,0.0587851102
,0.97,-49.16,0.99,0.0636418827
,0.97,-48.18,0.99,0.0741014631
,0.97,-48.83,0.99,0.0840091658
,0.97,-50.03,0.99,0.0905194403
,0.97,-50.06,0.99,0.0866510469
,0.97,-51.96,0.99,0.0749926354
,0.97,-48.34,0.99,0.0544498382
,0.97,-44.24,0.99,0.0406375699
,0.97,-38.75,0.99,0.0381923547
,0.97,-34.04,0.99,0.0425276927
,0.97,-34.95,0.99,0.0437045129
,0.97,-31.36,0.99,0.0494876558
,0.97,-26.94,0.99,0.0648674636
,0.97,-35.72,0.99,0.0979164948
,0.97,-39.53,0.99,0.1273775196
,0.97,-48.94,0.99,0.1211260224
,0.97,-56.09,0.99,0.1087166539
,0.97,-57.39,0.99,0.0968713689
,0.97,-56.24,0.99,0.0869424071
,0.97,-57.11,0.99,0.0799063416
,0.97,-59.91,0.99,0.0730538716
,0.97,-56.25,0.99,0.0685877272
,0.97,-54.04,0.99,0.0650001646
,0.97,-53.03,0.99,0.0663825171
,0.97,-51,0.99,0.0718669805
,0.97,-49.2,0.99,0.0836783605
,0.97,-49,0.99,0.0948665379
,0.97,-53.04,0.99,0.1022182024
,0.97,-54.91,0.99,0.0978498565
,0.97,-52.37,0.99,0.0846847081
,0.97,-48.49,0.99,0.0614869531
,0.97,-46.02,0.99,0.0458895827
,0.97,-41.24,0.99,0.0431283471
,0.97,-26.29,0.99,0.0425276927
,0.97,-14.25,0.99,0.0437045129
,0.97,-10.09,0.99,0.0494876558
,0.97,-10.74,0.99,0.0648674636
,0.97,-9.98,0.99,0.0979164948
,0.97,-15.73,0.99,0.1273775196
,0.97,-46.09,0.99,0.1211260224
,0.97,-48.15,0.99,0.1087166539
,0.97,-50.87,0.99,0.0968713689
,0.97,-53.1,0.99,0.0869424071
,0.97,-53.81,0.99,0.0799063416
,0.97,-60.05,0.99,0.0730538716
,0.97,-58.46,0.99,0.0685877272
,0.97,-57.43,0.99,0.0650001646
,0.97,-56.45,0.99,0.0663825171
,0.97,-52.06,0.99,0.0718669805
,0.97,-48.85,0.99,0.0836783605
,0.97,-48.13,0.99,0.0948665379
,0.97,-48.98,0.99,0.1022182024
,0.97,-49.97,0.99,0.0978498565
,0.97,-53.16,0.99,0.0846847081
,0.97,-49.57,0.99,0.0614869531
,0.97,-46.88,0.99,0.0458895827
,0.97,-43.69,0.99,0.0431283471
,0.97,-27.41,0.99,0.0425276927
,0.97,-23.36,0.99,0.0437045129
,0.97,-11.1,0.99,0.0494876558
,0.97,-9.95,0.99,0.0648674636
,0.97,-10.08,0.99,0.0979164948
,0.97,-10.09,0.99,0.1273775196
,0.97,-9.98,0.99,0.1211260224
,0.97,-20.56,0.99,0.1087166539
,0.97,-29.5,0.99,0.0968713689
,0.97,-32.46,0.99,0.0869424071
,0.97,-36.14,0.99,0.0799063416
,0.97,-39.17,0.99,0.0730538716
,0.97,-37.98,0.99,0.0685877272
,0.97,-26.5,0.99,0.0650001646
,0.97,-23.53,0.99,0.0663825171
,0.97,-22.42,0.99,0.0718669805
,0.97,-20.5,0.99,0.0836783605
,0.97,-29.92,0.99,0.0948665379
,0.97,-44.18,0.99,0.1022182024
,0.97,-46.16,0.99,0.0978498565
,0.97,-48.02,0.99,0.0846847081
,0.97,-45.03,0.99,0.0614869531
,0.97,-41.06,0.99,0.0458895827
,0.97,-21.85,0.99,0.0431283471
,0.97,-41.03,0.99,0.0479210266
,0.97,-40.46,0.99,0.0492470904
,0.97,-40.84,0.99,0.0557636477
,0.97,-36,0.99,0.0730939126
,0.97,-37,0.99,0.1103342002
,0.97,-37.07,0.99,0.1435314527
,0.97,-39.92,0.99,0.1364871447
,0.97,-44.11,0.99,0.1225040282
,0.97,-46.95,0.99,0.109156532
,0.97,-48.9,0.99,0.0979683859
,0.97,-48.4,0.99,0.0900400111
,0.97,-48.34,0.99,0.0823185154
,0.97,-47.91,0.99,0.0772859776
,0.97,-46.11,0.99,0.0732434426
,0.97,-43.25,0.99,0.0748011041
,0.97,-39.97,0.99,0.0809811036
,0.97,-40.02,0.99,0.094290395
,0.97,-44.65,0.99,0.1068974497
,0.97,-45.96,0.99,0.1151814474
,0.97,-46.54,0.99,0.1102591108
,0.97,-47.29,0.99,0.095424367
,0.97,-46.92,0.99,0.069284688
,0.97,-46.04,0.99,0.0517092694
,0.97,-41.16,0.99,0.0485978556
,0.97,-41.69,0.99,0.0425276927
,0.97,-40.64,0.99,0.0437045129
,0.97,-38.13,0.99,0.0494876558
,0.97,-38.06,0.99,0.0648674636
,0.97,-37.1,0.99,0.0979164948
,0.97,-41.85,0.99,0.1273775196
,0.97,-47.61,0.99,0.1211260224
,0.97,-54.96,0.99,0.1087166539
,0.97,-58.99,0.99,0.0968713689
,0.97,-64.25,0.99,0.0869424071
,0.97,-70.04,0.99,0.0799063416
,0.97,-75.84,0.99,0.0730538716
,0.97,-67.26,0.99,0.0685877272
,0.97,-60.04,0.99,0.0650001646
,0.97,-55.97,0.99,0.0663825171
,0.97,-52.03,0.99,0.0718669805
,0.97,-52.04,0.99,0.0836783605
,0.97,-52.65,0.99,0.0948665379
,0.97,-52.92,0.99,0.1022182024
,0.97,-51.01,0.99,0.0978498565
,0.97,-51.98,0.99,0.0846847081
,0.97,-54.92,0.99,0.0614869531
,0.97,-49.98,0.99,0.0458895827
,0.97,-46.17,0.99,0.0431283471
,0.97,-41.16,0.99,0.0425276927
,0.97,-42.33,0.99,0.0437045129
,0.97,-41,0.99,0.0494876558
,0.97,-35.66,0.99,0.0648674636
,0.97,-35.73,0.99,0.0979164948
,0.97,-39.49,0.99,0.1273775196
,0.97,-47.74,0.99,0.1211260224
,0.97,-51.35,0.99,0.1087166539
,0.97,-52.72,0.99,0.0968713689
,0.97,-54.11,0.99,0.0869424071
,0.97,-55.92,0.99,0.0799063416
,0.97,-60.01,0.99,0.0730538716
,0.97,-59.9,0.99,0.0685877272
,0.97,-55.95,0.99,0.0650001646
,0.97,-55.97,0.99,0.0663825171
,0.97,-52.56,0.99,0.0718669805
,0.97,-49.57,0.99,0.0836783605
,0.97,-49.59,0.99,0.0948665379
,0.97,-51.18,0.99,0.1022182024
,0.97,-49.57,0.99,0.0978498565
,0.97,-53.94,0.99,0.0846847081
,0.97,-51.67,0.99,0.0614869531
,0.97,-48.03,0.99,0.0458895827
,0.97,-43.26,0.99,0.0431283471
,0.97,-26.5,0.99,0.0376604445
,0.97,-11.49,0.99,0.038702579
,0.97,-2.2,0.99,0.0438238475
,0.97,-10.28,0.99,0.057443453
,0.97,-5.05,0.99,0.0867100585
,0.97,-26.53,0.99,0.1127993011
,0.97,-42.77,0.99,0.1072632809
,0.97,-46.61,0.99,0.0962741511
,0.97,-47.94,0.99,0.0857845461
,0.97,-48.05,0.99,0.0769919432
,0.97,-49.04,0.99,0.0707611477
,0.97,-54.11,0.99,0.0646929354
,0.97,-54.96,0.99,0.0607379364
,0.97,-54.12,0.99,0.0575609665
,0.97,-51.52,0.99,0.0587851102
,0.97,-51.18,0.99,0.0636418827
,0.97,-49.49,0.99,0.0741014631
,0.97,-51.09,0.99,0.0840091658
,0.97,-54.13,0.99,0.0905194403
,0.97,-54,0.99,0.0866510469
,0.97,-54.91,0.99,0.0749926354
,0.97,-53.32,0.99,0.0544498382
,0.97,-48.07,0.99,0.0406375699
,0.97,-44.74,0.99,0.0381923547
,0.97,-27.98,0.99,0.038063422
,0.97,-22.32,0.99,0.0380385314
,0.97,-11.45,0.99,0.0434964082
,0.97,-2.12,0.99,0.0564526365
,0.97,-10.21,0.99,0.0761936982
,0.97,-21.56,0.99,0.0967692037
,0.97,-39.79,0.99,0.0918694386
,0.97,-45.95,0.99,0.0821528187
,0.97,-49.5,0.99,0.0762173577
,0.97,-51,0.99,0.0690002102
,0.97,-52.9,0.99,0.0640920623
,0.97,-50.93,0.99,0.0562430112
,0.97,-47.34,0.99,0.0528264399
,0.97,-46.31,0.99,0.0496717223
,0.97,-45.36,0.99,0.0489072787
,0.97,-44.76,0.99,0.0522653492
,0.97,-42.06,0.99,0.0613177638
,0.97,-44.29,0.99,0.0683730977
,0.97,-46.25,0.99,0.0760515999
,0.97,-47.85,0.99,0.074334865
,0.97,-48.5,0.99,0.0651754444
,0.97,-47.85,0.99,0.0515563703
,0.97,-45.57,0.99,0.0430107203
,0.97,-40.71,0.99,0.0398219102
,0.97,-38.12,0.99,0.0299658587
,0.97,-36.34,0.99,0.0299462633
,0.97,-35.09,0.99,0.0342430384
,0.97,-29.58,0.99,0.0444429754
,0.97,-26.15,0.99,0.059984349
,0.97,-37.1,0.99,0.076182648
,0.97,-47.19,0.99,0.0723252526
,0.97,-54.8,0.99,0.064675734
,0.97,-54.86,0.99,0.0600029753
,0.97,-54.09,0.99,0.0543211944
,0.97,-55.99,0.99,0.0504571996
,0.97,-56.98,0.99,0.0442779455
,0.97,-54.85,0.99,0.0415882111
,0.97,-50.69,0.99,0.0391046241
,0.97,-49.14,0.99,0.0385028073
,0.97,-47.55,0.99,0.0411464862
,0.97,-45.61,0.99,0.0482731017
,0.97,-43.12,0.99,0.0538274931
,0.97,-45.35,0.99,0.0598724805
,0.97,-43.08,0.99,0.0585209617
,0.97,-45.87,0.99,0.0513101043
,0.97,-45.38,0.99,0.0405883346
,0.97,-41.8,0.99,0.0338606751
,0.97,-31.33,0.99,0.0313502484
,0.97,-27.03,0.99,0.0299658587
,0.97,-26.27,0.99,0.0299462633
,0.97,-24.08,0.99,0.0342430384
,0.97,-10.82,0.99,0.0444429754
,0.97,-10.72,0.99,0.059984349
,0.97,-10.52,0.99,0.076182648
,0.97,-10.35,0.99,0.0723252526
,0.97,-10.29,0.99,0.064675734
,0.97,-15.58,0.99,0.0600029753
,0.97,-33.11,0.99,0.0543211944
,0.97,-33.39,0.99,0.0504571996
,0.97,-37.51,0.99,0.0442779455
,0.97,-36.42,0.99,0.0415882111
,0.97,-29.64,0.99,0.0391046241
,0.97,-27.95,0.99,0.0385028073
,0.97,-35,0.99,0.0411464862
,0.97,-36.08,0.99,0.0482731017
,0.97,-37.16,0.99,0.0538274931
,0.97,-38.85,0.99,0.0598724805
,0.97,-38.5,0.99,0.0585209617
,0.97,-45.08,0.99,0.0513101043
,0.97,-48.94,0.99,0.0405883346
,0.97,-49.15,0.99,0.0338606751
,0.97,-44.52,0.99,0.0313502484
,0.97,-38.48,0.99,0.0299658587
,0.97,-25.08,0.99,0.0299462633
,0.97,-11.91,0.99,0.0342430384
,0.97,-21.91,0.99,0.0444429754
,0.97,-25.03,0.99,0.059984349
,0.97,-26.95,0.99,0.076182648
,0.97,-31.02,0.99,0.0723252526
,0.97,-38.77,0.99,0.064675734
,0.97,-39.81,0.99,0.0600029753
,0.97,-44.38,0.99,0.0543211944
,0.97,-45.09,0.99,0.0504571996
,0.97,-45.09,0.99,0.0442779455
,0.97,-45.96,0.99,0.0415882111
,0.97,-41,0.99,0.0391046241
,0.97,-40.89,0.99,0.0385028073
,0.97,-39.68,0.99,0.0411464862
,0.97,-38.82,0.99,0.0482731017
,0.97,-39.06,0.99,0.0538274931
,0.97,-43.8,0.99,0.0598724805
,0.97,-45.02,0.99,0.0585209617
,0.97,-44.45,0.99,0.0513101043
,0.97,-44.43,0.99,0.0405883346
,0.97,-44.07,0.99,0.0338606751
,0.97,-37.83,0.99,0.0313502484
,0.97,-39.13,0.99,0.0267600473
,0.97,-38.96,0.99,0.0267425482
,0.97,-35.64,0.99,0.0305796452
,0.97,-35.04,0.99,0.0396883712
,0.97,-36.18,0.99,0.0535670956
,0.97,-39.28,0.99,0.068032466
,0.97,-45.44,0.99,0.064587743
,0.97,-50.18,0.99,0.0577565861
,0.97,-50.63,0.99,0.0535837291
,0.97,-50.15,0.99,0.0485097973
,0.97,-52.55,0.99,0.0450591809
,0.97,-53.02,0.99,0.0395409966
,0.97,-52.06,0.99,0.0371390157
,0.97,-47.3,0.99,0.0349211281
,0.97,-46.36,0.99,0.0343836949
,0.97,-46.28,0.99,0.0367445474
,0.97,-45.57,0.99,0.0431087424
,0.97,-45.58,0.99,0.0480689132
,0.97,-46.09,0.99,0.053467195
,0.97,-45.56,0.99,0.0522602645
,0.97,-46.14,0.99,0.04582084
,0.97,-44.86,0.99,0.036246108
