class,Sink,Sink
label,heat_demand,electrical_demand
source,heat_balance,electrical_balance
target,heat_demand,electrical_demand
attribute,actual_value,variable_costs
,0.2075272292,-60.9
,0.1887567815,-61.6
,0.1727673245,-60.55
,0.1614403552,-61.47
,0.1554164355,-61.63
,0.15372169,-61.7
,0.1558136558,-61.81
,0.1623624316,-64.08
,0.1763508039,-65.94
,0.1915140313,-82.03
,0.2008755193,-80.32
,0.1923671513,-64.93
,0.1743432356,-58.06
,0.1399252656,-48.29
,0.1003832865,-47.28
,0.0946329785,-42.36
,0.1237197599,-41
,0.1263291388,-37.13
,0.1321229022,-36.74
,0.1465407975,-35.08
,0.1831344883,-33.99
,0.2520080944,-38.35
,0.2981848543,-45.12
,0.2791958332,-58.59
,0.2578288263,-61.43
,0.2400606312,-60.87
,0.2214337026,-60.69
,0.210736122,-61.33
,0.2050894987,-58.91
,0.2052098338,-58.09
,0.2077736323,-57.92
,0.2140788775,-57.54
,0.2252491553,-61.06
,0.2405159524,-72.99
,0.2502901799,-67.39
,0.2389013683,-57.1
,0.2211595052,-49.43
,0.1839379346,-45.4
,0.1269002312,-46.3
,0.1213861267,-42.49
,0.1237197599,-39.33
,0.1263291388,-38.71
,0.1321229022,-32.51
,0.1465407975,-23.34
,0.1831344883,-23.56
,0.2520080944,-33.65
,0.2981848543,-50.08
,0.2791958332,-59.28
,0.2578288263,-59.93
,0.2400606312,-60.58
,0.2214337026,-60.31
,0.210736122,-59.93
,0.2050894987,-59.24
,0.2052098338,-58.46
,0.2077736323,-58.56
,0.2140788775,-56.03
,0.2252491553,-59.42
,0.2405159524,-67.25
,0.2502901799,-68
,0.2389013683,-63
,0.2211595052,-51.07
,0.1839379346,-45.82
,0.1269002312,-44.73
,0.1213861267,-38.88
,0.1237197599,-42.91
,0.1263291388,-41.44
,0.1321229022,-38.5
,0.1465407975,-34.06
,0.1831344883,-31.24
,0.2520080944,-30.01
,0.2981848543,-26.16
,0.2791958332,-31.38
,0.2578288263,-37.45
,0.2400606312,-41.17
,0.2214337026,-43.96
